date,A005930,A000660,A035720,A035420,A051910,A006400,A005380,A068270,A114800
2018-12-27,38250.0,61600.0,20300.0,122500.0,347000.0,220500.0,118500.0,209165.32498922048,7280.0
2018-12-28,38700.0,60500.0,20600.0,122000.0,347000.0,219000.0,118500.0,208696.34443991727,7240.0
2019-01-02,38750.0,60600.0,20400.0,118000.0,337000.0,210500.0,114000.0,201192.65565106628,7325.0
2019-01-03,37600.0,57700.0,20500.0,122000.0,328000.0,203000.0,116500.0,197440.8112566408,7415.0
2019-01-04,37450.0,58300.0,20700.0,125500.0,330500.0,201000.0,119500.0,206351.44169340128,7345.0
2019-01-07,38750.0,58700.0,20600.0,131500.0,343000.0,217000.0,120500.0,202599.59729897586,7240.0
2019-01-08,38100.0,59200.0,19980.0,130000.0,349500.0,218500.0,119500.0,200254.69455245996,7290.0
2019-01-09,39600.0,63600.0,20400.0,133000.0,352000.0,226500.0,123000.0,200723.67510176307,7145.0
2019-01-10,39800.0,65300.0,20200.0,131000.0,347000.0,227000.0,123000.0,203068.57784827906,7145.0
2019-01-11,40500.0,65100.0,20400.0,131000.0,349000.0,231000.0,123000.0,203068.57784827906,7095.0
2019-01-14,40050.0,62100.0,20000.0,127000.0,350500.0,232000.0,121500.0,197909.791805944,7165.0
2019-01-15,41100.0,64000.0,19980.0,132500.0,356000.0,236500.0,127500.0,194626.9279608217,7015.0
2019-01-16,41450.0,64800.0,20000.0,132500.0,366000.0,240000.0,128500.0,189468.14191848668,6990.0
2019-01-17,41950.0,64900.0,19700.0,136000.0,360000.0,232000.0,129500.0,183371.39477754527,6980.0
2019-01-18,42300.0,64600.0,19920.0,137500.0,368500.0,232500.0,131000.0,188530.1808198803,6920.0
2019-01-21,42750.0,67000.0,19760.0,131000.0,370000.0,236500.0,127000.0,185716.2975240612,6920.0
2019-01-22,42150.0,66600.0,20400.0,130000.0,366000.0,229000.0,127500.0,187592.21972127396,6955.0
2019-01-23,42000.0,66800.0,20500.0,132500.0,369000.0,230500.0,129000.0,187592.21972127396,6910.0
2019-01-24,43050.0,70500.0,20400.0,129500.0,367500.0,225500.0,130000.0,195095.9085101249,6860.0
2019-01-25,44750.0,74600.0,20500.0,130000.0,373500.0,232500.0,128500.0,195564.8890594281,6725.0
2019-01-28,45050.0,71800.0,20400.0,132000.0,374500.0,232000.0,126500.0,197909.791805944,6735.0
2019-01-29,45500.0,73400.0,20400.0,136000.0,378000.0,229000.0,128000.0,197440.8112566408,6715.0
2019-01-30,46400.0,75900.0,19980.0,136000.0,379000.0,228000.0,129500.0,201661.63620036948,6635.0
2019-01-31,46150.0,73900.0,19860.0,136000.0,368000.0,223500.0,129500.0,205413.48059479496,6645.0
2019-02-01,46350.0,75900.0,19920.0,133500.0,368000.0,227000.0,129500.0,201192.65565106628,6665.0
2019-02-07,46200.0,76700.0,19800.0,129000.0,369500.0,240000.0,126000.0,200723.67510176307,6655.0
2019-02-08,44800.0,73500.0,19640.0,126000.0,370000.0,238500.0,125500.0,201661.63620036948,6750.0
2019-02-11,45000.0,74100.0,19120.0,125500.0,372000.0,236500.0,127500.0,202130.61674967266,6740.0
2019-02-12,46050.0,75900.0,19200.0,123500.0,371500.0,236500.0,128500.0,199316.73345385355,6700.0
2019-02-13,46200.0,76200.0,19620.0,125000.0,378000.0,238500.0,124500.0,198847.75290455038,6670.0
2019-02-14,47500.0,77400.0,20100.0,127500.0,380000.0,240500.0,121500.0,196971.83070733762,6610.0
2019-02-15,46050.0,73800.0,20300.0,127500.0,380000.0,236000.0,121000.0,196502.85015803445,6695.0
2019-02-18,46200.0,74700.0,20400.0,127000.0,391000.0,245000.0,120500.0,198847.75290455038,6640.0
2019-02-19,45950.0,73700.0,20000.0,126500.0,390000.0,247500.0,119500.0,201661.63620036948,6670.0
2019-02-20,46900.0,75700.0,19940.0,127000.0,394500.0,248000.0,119000.0,200254.69455245996,6595.0
2019-02-21,46950.0,76700.0,19780.0,129000.0,387500.0,243500.0,120000.0,194626.9279608217,6595.0
2019-02-22,47150.0,76700.0,19860.0,127000.0,383500.0,241000.0,121000.0,194157.9474115185,6590.0
2019-02-25,47350.0,75400.0,19660.0,126000.0,385500.0,245500.0,121000.0,191344.0641156994,6580.0
2019-02-26,46750.0,75200.0,20700.0,131500.0,386000.0,240500.0,122500.0,191813.04466500253,6600.0
2019-02-27,46750.0,73700.0,21000.0,129500.0,392000.0,239000.0,129000.0,189937.12246778986,6580.0
2019-02-28,45100.0,70000.0,20700.0,133000.0,390500.0,237500.0,126500.0,191813.04466500253,6695.0
2019-03-04,44850.0,70100.0,21700.0,138000.0,387000.0,238500.0,122000.0,194626.9279608217,6725.0
2019-03-05,44250.0,69700.0,21300.0,135500.0,373500.0,230500.0,121500.0,196971.83070733762,6780.0
2019-03-06,44000.0,68100.0,21100.0,137500.0,373000.0,232500.0,124500.0,197909.791805944,6800.0
2019-03-07,44450.0,68100.0,20900.0,138500.0,366000.0,224500.0,125500.0,194157.9474115185,6820.0
2019-03-08,43800.0,66700.0,21500.0,133000.0,364500.0,220500.0,120000.0,193219.98631291214,6915.0
2019-03-11,43650.0,66600.0,21200.0,133500.0,361000.0,217500.0,121000.0,192282.0252143058,6905.0
2019-03-12,44650.0,67700.0,20700.0,130500.0,365500.0,215500.0,125500.0,196033.8696087313,6835.0
2019-03-13,43850.0,66800.0,20800.0,130500.0,363000.0,218000.0,122500.0,194626.9279608217,6885.0
2019-03-14,43850.0,67300.0,21300.0,131000.0,370000.0,212000.0,119000.0,193219.98631291214,6870.0
2019-03-15,44200.0,68100.0,21500.0,130500.0,370500.0,211500.0,121000.0,190406.10301709306,6795.0
2019-03-18,43700.0,67800.0,21500.0,132000.0,366000.0,209500.0,124000.0,188530.1808198803,6790.0
2019-03-19,43900.0,68000.0,20500.0,130500.0,369500.0,210000.0,124000.0,190406.10301709306,6795.0
2019-03-20,44050.0,70500.0,20400.0,128500.0,363000.0,208000.0,124000.0,188530.1808198803,6790.0
2019-03-21,45850.0,75900.0,20500.0,128000.0,382000.0,218000.0,124500.0,188061.20027057716,6740.0
2019-03-22,46550.0,76100.0,20800.0,127000.0,379500.0,214500.0,123500.0,187123.23917197075,6725.0
2019-03-25,45500.0,72900.0,20400.0,126000.0,367000.0,209000.0,120000.0,185716.2975240612,6870.0
2019-03-26,45250.0,72700.0,20800.0,126500.0,366500.0,209500.0,118500.0,180557.51148172613,6865.0
2019-03-27,45350.0,73400.0,20500.0,123000.0,362500.0,210000.0,118500.0,171646.88104496564,6855.0
2019-03-28,44850.0,72300.0,20500.0,122000.0,361000.0,211500.0,119500.0,169301.9782984497,6910.0
2019-03-29,44650.0,74200.0,20700.0,124000.0,366000.0,214500.0,119500.0,169770.95884775292,6870.0
2019-04-01,45050.0,76600.0,20600.0,124000.0,370500.0,216500.0,120500.0,170708.91994635927,6770.0
2019-04-02,45750.0,76400.0,20700.0,124500.0,372000.0,217500.0,119000.0,178212.60873521023,6750.0
2019-04-03,46600.0,79900.0,20500.0,122000.0,376500.0,219500.0,124000.0,181495.47258033254,6640.0
2019-04-04,46950.0,78400.0,20500.0,122500.0,376500.0,220000.0,123500.0,180557.51148172613,6630.0
2019-04-05,46850.0,79000.0,20500.0,123000.0,377500.0,218000.0,126000.0,180088.53093242302,6615.0
2019-04-08,46650.0,77900.0,20400.0,121500.0,383500.0,218500.0,128000.0,183371.39477754527,6640.0
2019-04-09,46650.0,77800.0,20100.0,121500.0,387000.0,220000.0,127000.0,191813.04466500253,6625.0
2019-04-10,46700.0,78600.0,20500.0,122000.0,389000.0,220500.0,127500.0,192751.00576360893,6595.0
2019-04-11,46250.0,78400.0,20500.0,121500.0,388500.0,226500.0,128000.0,197440.8112566408,6615.0
2019-04-12,46850.0,78100.0,20500.0,119500.0,380000.0,229000.0,126500.0,196033.8696087313,6590.0
2019-04-15,47050.0,79700.0,22100.0,119500.0,374000.0,228000.0,125500.0,190875.08356639626,6565.0
2019-04-16,47250.0,80400.0,23500.0,119500.0,373500.0,228000.0,128500.0,195095.9085101249,6545.0
2019-04-17,47050.0,80200.0,23500.0,119500.0,371000.0,230500.0,131000.0,195564.8890594281,6545.0
2019-04-18,45600.0,79200.0,23300.0,118000.0,369000.0,227500.0,134000.0,190875.08356639626,6650.0
2019-04-19,45300.0,81800.0,23400.0,118000.0,366500.0,229500.0,134000.0,204475.5194961886,6645.0
2019-04-22,45350.0,80500.0,23600.0,118000.0,370500.0,233000.0,134000.0,206820.4222427045,6650.0
2019-04-23,45200.0,81000.0,23300.0,120500.0,371000.0,230000.0,136000.0,207758.3833413109,6635.0
2019-04-24,44750.0,78500.0,23600.0,121000.0,361500.0,228500.0,138500.0,204475.5194961886,6715.0
2019-04-25,44650.0,80200.0,23200.0,120500.0,365000.0,230000.0,138000.0,198378.7723552472,6720.0
2019-04-26,44850.0,78600.0,23000.0,118000.0,358500.0,229000.0,135500.0,198847.75290455038,6760.0
2019-04-29,46150.0,80000.0,23900.0,120000.0,365000.0,234000.0,139000.0,202599.59729897586,6630.0
2019-04-30,45850.0,79000.0,24000.0,119500.0,361000.0,236500.0,138500.0,198847.75290455038,6670.0
2019-05-02,45900.0,80700.0,24600.0,122000.0,359000.0,238000.0,138500.0,194157.9474115185,6645.0
2019-05-03,45300.0,80400.0,25600.0,124000.0,364500.0,239000.0,137500.0,191813.04466500253,6705.0
2019-05-07,44850.0,79900.0,25500.0,124000.0,358000.0,239000.0,136000.0,192751.00576360893,6765.0
2019-05-08,44250.0,80300.0,25700.0,123500.0,356000.0,239000.0,135500.0,192751.00576360893,6790.0
2019-05-09,42450.0,76000.0,25300.0,119000.0,343000.0,222000.0,131000.0,196971.83070733762,6995.0
2019-05-10,42900.0,74400.0,26000.0,122500.0,344000.0,221500.0,130000.0,188999.16136918348,6985.0
2019-05-13,42650.0,73500.0,25700.0,122500.0,333000.0,219000.0,129000.0,182433.43367893892,7070.0
2019-05-14,42650.0,74600.0,26800.0,122000.0,331500.0,213500.0,128000.0,183371.39477754527,7080.0
2019-05-15,42550.0,74500.0,26400.0,120000.0,340500.0,221000.0,128000.0,183840.37532684844,7050.0
2019-05-16,41550.0,71900.0,26700.0,119000.0,335500.0,216000.0,127500.0,184309.35587615165,7145.0
2019-05-17,41200.0,71600.0,24900.0,121000.0,334000.0,215000.0,125500.0,183371.39477754527,7200.0
2019-05-20,42000.0,70900.0,25300.0,118500.0,330000.0,208000.0,129000.0,176336.6865379975,7180.0
2019-05-21,43150.0,70300.0,25000.0,114500.0,329500.0,210000.0,127000.0,169770.95884775292,7145.0
2019-05-22,43500.0,68900.0,25100.0,113000.0,332000.0,213000.0,127000.0,173053.8226928752,7130.0
2019-05-23,43850.0,68000.0,24800.0,113000.0,327000.0,215000.0,127500.0,169301.9782984497,7145.0
2019-05-24,42700.0,67600.0,24800.0,113500.0,325500.0,215500.0,130500.0,169770.95884775292,7190.0
2019-05-27,42650.0,66900.0,24400.0,110500.0,326000.0,216000.0,135000.0,163205.23115750833,7190.0
2019-05-28,42550.0,65900.0,24600.0,108500.0,326000.0,208500.0,136500.0,174460.76434078475,7180.0
2019-05-29,41800.0,66100.0,24300.0,109500.0,323000.0,203500.0,134000.0,173991.78379148158,7280.0
2019-05-30,42550.0,65900.0,24900.0,112000.0,327500.0,213500.0,135500.0,174460.76434078475,7215.0
2019-05-31,42500.0,65300.0,24900.0,111500.0,333000.0,218500.0,134500.0,178212.60873521023,7235.0
2019-06-03,43800.0,66600.0,24500.0,115000.0,337000.0,225000.0,138500.0,181026.49203102934,7105.0
2019-06-04,43450.0,65100.0,23900.0,111000.0,337500.0,228500.0,139000.0,183371.39477754527,7120.0
2019-06-05,43900.0,65100.0,24100.0,110500.0,331500.0,225000.0,141000.0,183840.37532684844,7110.0
2019-06-07,44200.0,65400.0,24000.0,111000.0,330500.0,230000.0,140000.0,184309.35587615165,7110.0
2019-06-10,44800.0,66800.0,24800.0,114000.0,337000.0,235000.0,143000.0,186185.2780733644,7000.0
2019-06-11,44850.0,67200.0,24900.0,113000.0,341000.0,237000.0,143500.0,189468.14191848668,6965.0
2019-06-12,44600.0,65700.0,24800.0,114000.0,337000.0,234000.0,141000.0,191344.0641156994,6995.0
2019-06-13,43750.0,63500.0,25300.0,113000.0,349000.0,238500.0,141000.0,194157.9474115185,7045.0
2019-06-14,44000.0,63100.0,25000.0,111500.0,344500.0,236500.0,140500.0,188530.1808198803,7045.0
2019-06-17,43900.0,63700.0,24300.0,110500.0,348500.0,236000.0,140000.0,192282.0252143058,7045.0
2019-06-18,44350.0,63400.0,24200.0,109000.0,345500.0,233500.0,141000.0,195095.9085101249,7010.0
2019-06-19,45350.0,67200.0,24400.0,110000.0,348500.0,234500.0,140000.0,198378.7723552472,6920.0
2019-06-20,45500.0,67300.0,24400.0,111500.0,352000.0,237500.0,140500.0,200723.67510176307,6895.0
2019-06-21,45700.0,65900.0,25300.0,113000.0,348000.0,233000.0,140500.0,199316.73345385355,6920.0
2019-06-24,45500.0,66900.0,25200.0,113500.0,348500.0,229500.0,142500.0,195564.8890594281,6905.0
2019-06-25,45600.0,66700.0,26100.0,114500.0,352000.0,229000.0,141500.0,195095.9085101249,6920.0
2019-06-26,45700.0,68900.0,25900.0,115500.0,347500.0,229000.0,141500.0,197440.8112566408,6910.0
2019-06-27,46500.0,70200.0,26300.0,115000.0,349500.0,237500.0,140500.0,191344.0641156994,6830.0
2019-06-28,47000.0,69500.0,26300.0,114000.0,354500.0,236500.0,140000.0,192751.00576360893,6840.0
2019-07-01,46600.0,70000.0,25900.0,114500.0,355000.0,238000.0,141000.0,195095.9085101249,6840.0
2019-07-02,46250.0,71400.0,26300.0,115000.0,348500.0,234500.0,137000.0,192282.0252143058,6880.0
2019-07-03,45400.0,69100.0,26200.0,117500.0,355500.0,233000.0,136000.0,193219.98631291214,6975.0
2019-07-04,46000.0,70200.0,26500.0,118000.0,358500.0,239000.0,139000.0,190875.08356639626,6915.0
2019-07-05,45650.0,68400.0,26700.0,121000.0,354500.0,238500.0,141500.0,195095.9085101249,6920.0
2019-07-08,44400.0,67400.0,25600.0,118500.0,345000.0,234000.0,138500.0,193219.98631291214,7075.0
2019-07-09,45100.0,69800.0,26200.0,115500.0,337500.0,227500.0,137500.0,180557.51148172613,7095.0
2019-07-10,45550.0,72900.0,26200.0,115500.0,337500.0,231500.0,137000.0,177274.64763660386,7055.0
2019-07-11,46200.0,75500.0,26100.0,117000.0,341000.0,231000.0,139000.0,179619.55038311981,6970.0
2019-07-12,46300.0,74700.0,26300.0,117000.0,344500.0,238000.0,139500.0,176805.66708730065,6955.0
2019-07-15,46450.0,76200.0,26600.0,118000.0,347000.0,239000.0,138000.0,172115.86159426885,6965.0
2019-07-16,46850.0,76100.0,26600.0,120000.0,353000.0,241000.0,133000.0,176805.66708730065,6930.0
2019-07-17,46050.0,74600.0,26200.0,119000.0,353000.0,241000.0,133500.0,173053.8226928752,6995.0
2019-07-18,46100.0,74700.0,26300.0,120500.0,356000.0,242000.0,134000.0,169301.9782984497,7015.0
2019-07-19,46800.0,76800.0,27000.0,122500.0,361500.0,242000.0,134500.0,173053.8226928752,6910.0
2019-07-22,47200.0,78400.0,26800.0,121000.0,357000.0,241500.0,133000.0,173053.8226928752,6915.0
2019-07-23,47300.0,78800.0,27200.0,122500.0,359000.0,242500.0,132000.0,170708.91994635927,6880.0
2019-07-24,46400.0,77600.0,27200.0,123500.0,353500.0,239000.0,132500.0,168832.99774914654,6955.0
2019-07-25,47200.0,79200.0,26200.0,134000.0,336000.0,233000.0,131500.0,166957.0755519338,6965.0
2019-07-26,47150.0,79800.0,26200.0,141000.0,333000.0,232000.0,130500.0,173522.8032421784,6985.0
2019-07-29,46100.0,77000.0,25800.0,138500.0,333000.0,229000.0,128000.0,167895.03665054016,7090.0
2019-07-30,46550.0,78900.0,25200.0,138500.0,334500.0,237000.0,128000.0,166019.11445332743,7065.0
2019-07-31,45350.0,76900.0,25400.0,138000.0,337500.0,249000.0,126500.0,159922.36731238602,7125.0
2019-08-01,45200.0,77700.0,25300.0,140500.0,332500.0,248500.0,125500.0,159922.36731238602,7145.0
2019-08-02,44950.0,76100.0,25700.0,142000.0,331500.0,251500.0,127500.0,153356.63962214143,7230.0
2019-08-05,43950.0,75400.0,24500.0,138000.0,315500.0,243000.0,127500.0,136473.33984722674,7385.0
2019-08-06,43500.0,72000.0,24400.0,138500.0,310000.0,236000.0,126000.0,137411.30094583315,7490.0
2019-08-07,43200.0,73300.0,24700.0,137500.0,315500.0,235500.0,127000.0,139287.2231430459,7535.0
2019-08-08,42650.0,72300.0,25400.0,140000.0,318000.0,236000.0,130000.0,144446.00918538094,7505.0
2019-08-09,43150.0,73300.0,26400.0,142500.0,317000.0,247500.0,132500.0,145852.9508332905,7450.0
2019-08-12,43700.0,74500.0,26000.0,140500.0,314000.0,249500.0,131000.0,145383.9702839873,7440.0
2019-08-13,43000.0,74500.0,26300.0,142500.0,309000.0,245500.0,129000.0,143508.04808677456,7515.0
2019-08-14,43700.0,76900.0,26100.0,139000.0,323500.0,255500.0,127500.0,143977.02863607777,7460.0
2019-08-16,43900.0,76400.0,25900.0,139500.0,320000.0,252500.0,128000.0,144446.00918538094,7490.0
2019-08-19,43600.0,75100.0,26100.0,139000.0,321000.0,253000.0,128000.0,143508.04808677456,7440.0
2019-08-20,44450.0,76400.0,26400.0,145500.0,324000.0,254000.0,126500.0,145383.9702839873,7370.0
2019-08-21,44500.0,75800.0,26300.0,147500.0,328000.0,249500.0,125500.0,146790.91193189684,7350.0
2019-08-22,44050.0,73800.0,26600.0,148000.0,320000.0,241500.0,124000.0,143039.06753747136,7410.0
2019-08-23,43950.0,74400.0,26600.0,148500.0,329500.0,246500.0,126000.0,142101.106438865,7420.0
2019-08-26,43600.0,71800.0,26500.0,143500.0,323500.0,242500.0,124500.0,132721.49545280132,7525.0
2019-08-27,44050.0,73000.0,26800.0,146500.0,323000.0,244500.0,125000.0,136004.3592979236,7505.0
2019-08-28,44150.0,73300.0,26700.0,146500.0,324000.0,248500.0,127500.0,146321.93138259367,7435.0
2019-08-29,43400.0,73300.0,26600.0,145000.0,325000.0,247500.0,126500.0,147259.89248120005,7470.0
2019-08-30,44000.0,77400.0,26900.0,146500.0,330500.0,249500.0,128500.0,147259.89248120005,7335.0
2019-09-02,43800.0,77600.0,27400.0,150000.0,321500.0,246000.0,131000.0,146790.91193189684,7335.0
2019-09-03,43250.0,77000.0,27500.0,150500.0,322000.0,246500.0,128500.0,150542.75632632233,7355.0
2019-09-04,44100.0,80000.0,27700.0,151000.0,321500.0,246000.0,128500.0,157108.48401656694,7250.0
2019-09-05,45700.0,83000.0,27000.0,147000.0,325000.0,244000.0,128000.0,153825.62017144464,7190.0
2019-09-06,46300.0,81900.0,27200.0,149500.0,328500.0,244000.0,127500.0,155232.5618193542,7155.0
2019-09-09,46900.0,84300.0,26600.0,153000.0,325000.0,241000.0,127000.0,155701.54236865733,7095.0
2019-09-10,47000.0,83100.0,27100.0,150500.0,322000.0,232500.0,128000.0,154763.58127005099,7065.0
2019-09-11,47150.0,82600.0,26600.0,153500.0,324000.0,233500.0,129000.0,158515.4256644765,7005.0
2019-09-16,47100.0,79500.0,26400.0,154500.0,324500.0,233500.0,128000.0,159922.36731238602,6990.0
2019-09-17,46900.0,79400.0,26400.0,155000.0,327500.0,234500.0,126000.0,160391.34786168922,6985.0
2019-09-18,47700.0,80200.0,27400.0,159000.0,325500.0,234500.0,127500.0,162736.25060820513,6950.0
2019-09-19,49150.0,82700.0,27100.0,157500.0,327500.0,236500.0,129000.0,158046.4451151733,6905.0
2019-09-20,49200.0,82200.0,27100.0,157000.0,329000.0,237000.0,129500.0,164612.17280541788,6870.0
2019-09-23,49300.0,82800.0,26900.0,157000.0,323500.0,237000.0,133000.0,160391.34786168922,6860.0
2019-09-24,49500.0,83400.0,27600.0,158000.0,327000.0,238500.0,134000.0,158046.4451151733,6825.0
2019-09-25,48900.0,81900.0,27200.0,158000.0,305000.0,223000.0,134500.0,156170.52291796054,6920.0
2019-09-26,49200.0,83300.0,27300.0,158000.0,304500.0,224500.0,133000.0,156639.50346726374,6910.0
2019-09-27,48400.0,81400.0,27100.0,156000.0,301500.0,222500.0,133500.0,155701.54236865733,6980.0
2019-09-30,49050.0,82200.0,27100.0,157000.0,299500.0,223000.0,134000.0,153825.62017144464,6925.0
2019-10-01,48850.0,82000.0,27500.0,160000.0,304500.0,225500.0,132500.0,162736.25060820513,6905.0
2019-10-02,47600.0,79500.0,27100.0,157000.0,296500.0,220500.0,128500.0,161798.28950959878,7055.0
2019-10-04,48000.0,80300.0,26700.0,150500.0,296000.0,218500.0,126500.0,162267.27005890195,7075.0
2019-10-07,47750.0,80300.0,26900.0,153000.0,289000.0,219500.0,128000.0,167426.056101237,7075.0
2019-10-08,48900.0,80900.0,26900.0,153500.0,295500.0,226500.0,129500.0,169301.9782984497,6970.0
2019-10-10,48550.0,79000.0,27300.0,153500.0,297000.0,232500.0,126500.0,169770.95884775292,7025.0
2019-10-11,49150.0,80000.0,27000.0,156000.0,302500.0,227000.0,126000.0,170239.9393970561,6975.0
2019-10-14,50000.0,80500.0,26900.0,156000.0,304000.0,226500.0,122000.0,171177.90049566247,6900.0
2019-10-15,50100.0,81200.0,26800.0,151500.0,303000.0,220000.0,122000.0,172115.86159426885,6895.0
2019-10-16,50700.0,82400.0,26400.0,154500.0,303000.0,218500.0,123000.0,175398.72543939113,6855.0
2019-10-17,50500.0,81000.0,26100.0,153000.0,304000.0,220000.0,123000.0,176336.6865379975,6880.0
2019-10-18,49900.0,77400.0,26500.0,150500.0,295500.0,224000.0,123000.0,170239.9393970561,6945.0
2019-10-21,50300.0,77500.0,26700.0,152000.0,298500.0,224500.0,122000.0,170708.91994635927,6910.0
2019-10-22,51200.0,79100.0,27200.0,154000.0,298500.0,224500.0,122000.0,179619.55038311981,6810.0
2019-10-23,51200.0,77700.0,28000.0,152500.0,299500.0,224500.0,121000.0,184309.35587615165,6855.0
2019-10-24,50700.0,80000.0,27900.0,153000.0,298000.0,226000.0,122000.0,184778.3364254548,6840.0
2019-10-25,50900.0,82900.0,28000.0,152500.0,301500.0,226000.0,123500.0,184778.3364254548,6835.0
2019-10-28,51300.0,82900.0,28000.0,157000.0,302000.0,229500.0,121500.0,188530.1808198803,6810.0
2019-10-29,51100.0,83000.0,27900.0,153000.0,300000.0,228000.0,122500.0,192751.00576360893,6825.0
2019-10-30,50400.0,81500.0,27600.0,154500.0,305000.0,230000.0,122500.0,191344.0641156994,6880.0
2019-10-31,50400.0,82000.0,28300.0,164000.0,307500.0,227500.0,122000.0,187592.21972127396,6860.0
2019-11-01,51200.0,83100.0,29100.0,167000.0,309000.0,231000.0,124000.0,186654.2586226676,6800.0
2019-11-04,52300.0,84700.0,29300.0,164500.0,315000.0,233000.0,124000.0,186185.2780733644,6695.0
2019-11-05,52700.0,85100.0,29700.0,161500.0,321500.0,235000.0,125000.0,185247.316974758,6655.0
2019-11-06,53300.0,83500.0,30200.0,161500.0,317500.0,232000.0,123500.0,184309.35587615165,6650.0
2019-11-07,52900.0,83600.0,30200.0,165500.0,316500.0,232000.0,123500.0,179150.5698338166,6655.0
2019-11-08,52100.0,82300.0,30400.0,163500.0,323000.0,237500.0,124000.0,176336.6865379975,6685.0
2019-11-11,51600.0,81300.0,30800.0,163000.0,317000.0,234000.0,123500.0,174460.76434078475,6735.0
2019-11-12,52600.0,83200.0,30700.0,162000.0,317500.0,233000.0,125500.0,173991.78379148158,6670.0
2019-11-13,52500.0,83400.0,30700.0,158000.0,314500.0,234500.0,124500.0,169770.95884775292,6730.0
2019-11-14,52800.0,83400.0,30900.0,180000.0,319500.0,236500.0,124500.0,174929.74489008795,6680.0
2019-11-15,53700.0,85200.0,31100.0,173500.0,317500.0,238000.0,125500.0,174460.76434078475,6580.0
2019-11-18,53500.0,85500.0,31500.0,178500.0,316000.0,240500.0,126000.0,174929.74489008795,6595.0
2019-11-19,53500.0,85300.0,31300.0,170500.0,317500.0,242500.0,125000.0,172115.86159426885,6620.0
2019-11-20,52000.0,82700.0,31300.0,169500.0,309500.0,236000.0,124500.0,173053.8226928752,6700.0
2019-11-21,51000.0,80900.0,30800.0,170000.0,305000.0,234500.0,124500.0,166019.11445332743,6805.0
2019-11-22,51600.0,81700.0,30600.0,167500.0,301000.0,235500.0,123500.0,164143.19225611468,6770.0
2019-11-25,51800.0,81700.0,31300.0,174000.0,308500.0,238000.0,125000.0,169770.95884775292,6700.0
2019-11-26,51800.0,82300.0,31500.0,173000.0,308500.0,239000.0,122500.0,168832.99774914654,6695.0
2019-11-27,52200.0,82700.0,31500.0,172500.0,309000.0,236000.0,123500.0,172584.84214357202,6690.0
2019-11-28,51300.0,82800.0,31400.0,173000.0,309000.0,233000.0,124000.0,167426.056101237,6720.0
2019-11-29,50300.0,80900.0,31100.0,172000.0,306500.0,231000.0,121000.0,163205.23115750833,6835.0
2019-12-02,50400.0,80500.0,31300.0,171500.0,309000.0,234000.0,121500.0,164612.17280541788,6815.0
2019-12-03,49900.0,78700.0,31400.0,172000.0,309500.0,237000.0,121500.0,163674.2117068115,6850.0
2019-12-04,49450.0,77700.0,31200.0,174500.0,296500.0,224000.0,122000.0,160391.34786168922,6895.0
2019-12-05,49500.0,78800.0,29900.0,170500.0,293500.0,222000.0,118000.0,158046.4451151733,6910.0
2019-12-06,50400.0,80600.0,30700.0,174000.0,294500.0,225500.0,118500.0,159453.38676308285,6840.0
2019-12-09,51200.0,80700.0,30300.0,175000.0,295000.0,223000.0,119500.0,157577.4645658701,6805.0
2019-12-10,51500.0,80700.0,29900.0,174500.0,299000.0,226500.0,120000.0,156170.52291796054,6770.0
2019-12-11,51900.0,80600.0,30000.0,174000.0,300500.0,227500.0,119000.0,154294.60072074778,6745.0
2019-12-12,53300.0,83400.0,29900.0,175500.0,300500.0,228500.0,120000.0,160391.34786168922,6630.0
2019-12-13,54700.0,87900.0,30200.0,175500.0,303000.0,229500.0,121000.0,161329.30896029554,6510.0
2019-12-16,54700.0,88600.0,30300.0,179500.0,309000.0,233500.0,119000.0,159453.38676308285,6510.0
2019-12-17,56700.0,92800.0,30100.0,180500.0,305500.0,234500.0,122000.0,167895.03665054016,6425.0
2019-12-18,56300.0,93000.0,30200.0,178500.0,307000.0,227000.0,123000.0,166488.0950026306,6435.0
2019-12-19,56000.0,93600.0,30000.0,179000.0,309000.0,228500.0,123500.0,169301.9782984497,6420.0
2019-12-20,56000.0,95000.0,30000.0,183500.0,314500.0,228500.0,124000.0,170708.91994635927,6410.0
2019-12-23,55500.0,94600.0,29700.0,184000.0,313000.0,228000.0,122500.0,174929.74489008795,6410.0
2019-12-24,55000.0,93800.0,29300.0,182000.0,312500.0,225000.0,122000.0,173522.8032421784,6460.0
2019-12-26,55400.0,94800.0,29600.0,180500.0,308000.0,222500.0,122500.0,177743.62818590703,6435.0
2019-12-27,56500.0,96000.0,30700.0,183500.0,310500.0,233000.0,120500.0,180689.6551724138,6330.0
2019-12-30,55800.0,94100.0,30700.0,186500.0,317500.0,236000.0,120500.0,177743.62818590703,6350.0
2020-01-02,55200.0,94700.0,30500.0,182500.0,314000.0,232000.0,118000.0,176761.6191904048,6425.0
2020-01-03,55500.0,94500.0,30500.0,181500.0,311000.0,229000.0,116000.0,174306.59670164913,6430.0
2020-01-06,55500.0,94300.0,30900.0,180500.0,307000.0,230000.0,116000.0,169887.55622188904,6480.0
2020-01-07,55800.0,94000.0,32000.0,187000.0,311000.0,231500.0,115500.0,174797.6011994003,6410.0
2020-01-08,56800.0,97400.0,31900.0,183000.0,302000.0,229000.0,112000.0,169887.55622188904,6455.0
